customer_id,age,gender,region,education,income_bracket,tenure_months,num_products,monthly_spend,payment_delay_days,support_tickets_6mo,login_frequency_monthly,last_interaction_days,satisfaction_score,contract_type,has_loyalty_program,referral_count,treatment,offer_type,uplift_segment,churn
CUST03211,54,Female,East,Master,Upper-Mid,52,1,109.76,,2,7,3,5.0,One Year,0,1,1,Free Upgrade,Lost Cause,0
CUST02054,36,Female,West,Bachelor,High,7,1,44.32,15.0,2,8,13,5.0,Two Year,0,2,0,None,Sleeping Dog,0
CUST02956,60,Male,North,Master,Upper-Mid,1,2,81.94,1.0,1,6,37,1.0,Month-to-Month,0,0,1,Personal Outreach,Sure Thing,1
CUST00583,47,Female,East,,Mid,15,1,95.09,30.0,2,7,18,4.0,Month-to-Month,0,1,1,Personal Outreach,Sleeping Dog,1
CUST00921,52,Male,North,Master,Upper-Mid,37,2,62.5,10.0,2,7,14,3.0,One Year,0,1,0,None,Persuadable,0
CUST02285,34,Female,West,Bachelor,Low,51,3,39.48,,2,5,31,,Two Year,0,1,0,None,Sleeping Dog,0
CUST03227,29,Female,Central,Diploma,Upper-Mid,4,2,37.63,,3,7,6,5.0,One Year,0,0,1,Personal Outreach,Persuadable,1
CUST01532,18,Male,Central,Bachelor,Lower-Mid,8,1,84.08,7.0,1,4,6,4.0,One Year,0,0,0,None,Sleeping Dog,1
CUST02806,18,Female,West,Master,,13,1,125.07,,2,8,10,4.0,One Year,1,0,0,None,Lost Cause,0
CUST03128,55,Female,West,Master,High,3,1,24.28,15.0,2,14,1,3.0,One Year,1,1,1,Discount,Persuadable,0
CUST00035,49,Female,Central,High School,High,20,1,78.64,10.0,2,13,59,4.0,Two Year,1,1,0,None,Persuadable,0
CUST00853,32,Male,North,High School,Lower-Mid,58,2,139.32,10.0,1,3,6,4.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST01904,44,Male,West,Bachelor,Upper-Mid,97,2,36.89,1.0,1,8,1,2.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST01627,34,Male,West,High School,Upper-Mid,38,1,59.62,7.0,0,12,5,,Two Year,1,1,0,None,Sleeping Dog,0
CUST03408,41,Male,Central,Bachelor,Upper-Mid,9,3,62.82,5.0,3,7,14,5.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST00207,46,Female,West,Bachelor,Upper-Mid,18,1,66.86,30.0,2,9,5,2.0,Two Year,0,0,1,Free Upgrade,Sleeping Dog,1
CUST02535,34,Male,East,,Upper-Mid,95,1,44.96,0.0,2,3,3,4.0,Two Year,0,1,0,None,Persuadable,0
CUST03324,43,Male,South,High School,Lower-Mid,12,2,139.88,1.0,1,12,1,3.0,Month-to-Month,0,1,1,Free Upgrade,Persuadable,1
CUST00401,20,Male,Central,Bachelor,Low,1,3,29.22,15.0,2,6,2,1.0,Two Year,1,4,1,Free Upgrade,Sure Thing,0
CUST01804,21,Female,West,PhD,Mid,9,3,57.22,5.0,1,7,1,4.0,Two Year,0,1,0,None,Persuadable,0
CUST02461,40,Female,East,Bachelor,Mid,47,1,55.16,5.0,0,5,14,3.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST00525,30,Female,Central,PhD,Lower-Mid,28,2,113.1,1.0,2,10,2,3.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST00431,25,Male,East,High School,Upper-Mid,7,2,97.54,2.0,3,6,2,4.0,Two Year,1,2,1,Discount,Persuadable,1
CUST02201,61,Female,North,Master,Mid,99,2,193.78,0.0,1,9,23,1.0,Two Year,1,0,0,None,Sure Thing,0
CUST02256,44,Male,South,High School,Upper-Mid,82,2,100.1,7.0,3,4,97,4.0,Month-to-Month,1,1,0,None,Persuadable,1
CUST02212,47,Female,East,Bachelor,Lower-Mid,9,1,143.22,0.0,0,6,11,5.0,Two Year,1,0,0,None,Lost Cause,0
CUST01328,38,Male,West,Bachelor,Mid,9,1,171.97,0.0,0,6,8,1.0,Month-to-Month,0,0,1,Loyalty Bonus,Sure Thing,1
CUST02663,47,Male,North,Bachelor,Upper-Mid,18,2,64.99,1.0,3,7,1,5.0,Month-to-Month,1,0,1,Free Upgrade,Lost Cause,0
CUST03123,45,Female,North,Bachelor,Mid,53,2,97.51,0.0,1,5,23,5.0,Two Year,1,0,0,None,Lost Cause,1
CUST02838,59,Male,North,Bachelor,Lower-Mid,24,1,62.05,5.0,0,9,1,2.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST00591,40,Male,East,Bachelor,Upper-Mid,6,2,142.06,30.0,1,6,4,2.0,Two Year,1,1,0,None,Persuadable,0
CUST00126,66,Male,South,Diploma,,28,1,192.43,5.0,1,8,2,3.0,Month-to-Month,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST01272,47,Male,West,Master,Lower-Mid,17,3,109.38,0.0,0,9,32,4.0,Two Year,0,4,1,Free Upgrade,Sleeping Dog,0
CUST02826,60,Male,South,Master,Upper-Mid,13,1,92.85,30.0,0,7,14,3.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST03245,37,Female,West,Bachelor,Upper-Mid,186,3,198.7,,2,3,11,4.0,Month-to-Month,1,1,1,Loyalty Bonus,Lost Cause,1
CUST02639,27,Female,Central,High School,Mid,7,2,47.3,30.0,0,10,28,3.0,Two Year,1,1,1,Discount,Persuadable,0
CUST03024,53,Male,Central,Master,High,38,2,51.53,7.0,3,6,26,4.0,Month-to-Month,1,2,1,Discount,Persuadable,0
CUST03153,18,Female,East,Bachelor,Mid,24,2,62.73,5.0,1,7,3,2.0,Month-to-Month,1,2,0,None,Persuadable,1
CUST01236,59,Male,Central,High School,Upper-Mid,31,1,99.53,0.0,1,6,23,4.0,Month-to-Month,1,3,0,None,Sure Thing,0
CUST00769,32,Other,South,High School,Lower-Mid,15,3,120.81,10.0,1,7,4,2.0,Two Year,0,0,1,Discount,Lost Cause,0
CUST00796,52,Male,West,PhD,Upper-Mid,5,1,117.79,,1,8,26,5.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST02932,34,Female,West,Master,Lower-Mid,41,4,61.65,0.0,2,5,55,1.0,Two Year,0,3,1,Personal Outreach,Sleeping Dog,0
CUST02104,53,Female,North,Diploma,Mid,38,4,40.64,5.0,1,9,81,3.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST01697,27,Female,North,Bachelor,Mid,49,2,176.71,30.0,3,11,53,4.0,One Year,0,0,0,None,Persuadable,0
CUST01429,37,Female,South,Bachelor,Low,41,3,23.05,,0,4,10,1.0,Month-to-Month,0,1,1,Personal Outreach,Sure Thing,1
CUST02699,47,Male,South,Bachelor,Mid,33,1,48.3,30.0,1,7,49,4.0,One Year,0,3,0,None,Sure Thing,1
CUST02189,34,Female,North,Bachelor,Mid,13,1,67.24,0.0,2,10,8,1.0,One Year,1,0,0,None,Sleeping Dog,0
CUST02762,30,Female,East,Master,Upper-Mid,39,2,197.89,10.0,1,10,8,4.0,Month-to-Month,0,1,1,Discount,Persuadable,0
CUST02334,35,Male,East,High School,Mid,4,1,99.95,15.0,0,9,1,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01392,31,Male,North,High School,Low,10,2,81.71,10.0,1,7,5,2.0,Month-to-Month,1,1,1,Loyalty Bonus,Sleeping Dog,1
CUST03498,39,Male,East,Diploma,Upper-Mid,32,2,27.2,30.0,2,9,1,3.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST02025,18,Male,East,PhD,Mid,20,2,37.08,0.0,0,7,10,3.0,Month-to-Month,1,3,1,Loyalty Bonus,Sure Thing,0
CUST03378,28,Male,Central,Diploma,Lower-Mid,1,3,72.49,10.0,0,9,3,4.0,Two Year,0,1,0,None,Lost Cause,0
CUST01616,75,Female,Central,Bachelor,Mid,40,1,67.62,3.0,6,8,21,3.0,Two Year,0,3,0,None,Sure Thing,0
CUST02452,30,Male,Central,High School,Mid,6,4,41.27,1.0,0,8,1,2.0,Two Year,1,1,0,None,Lost Cause,0
CUST02271,44,Female,West,Bachelor,Mid,41,1,121.98,7.0,1,7,36,5.0,One Year,0,0,0,None,Persuadable,0
CUST00639,24,Other,Central,Bachelor,Lower-Mid,15,1,104.87,0.0,0,7,34,4.0,Month-to-Month,0,0,1,Free Upgrade,Persuadable,0
CUST03388,40,FEMALE,North,Diploma,Lower-Mid,1,2,26.17,10.0,2,10,39,2.0,One Year,1,1,1,Discount,Persuadable,1
CUST02873,18,Female,West,Diploma,Lower-Mid,82,1,60.11,0.0,0,9,5,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST02862,45,Male,South,High School,Mid,14,4,51.54,30.0,1,6,22,1.0,Month-to-Month,1,0,1,Discount,Persuadable,1
CUST01938,45,Female,North,Bachelor,Upper-Mid,16,2,141.27,0.0,0,10,26,5.0,Month-to-Month,1,3,0,None,Persuadable,0
CUST00532,20,Female,East,High School,Mid,6,4,105.81,7.0,1,6,2,1.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01366,38,Male,East,High School,Mid,2,1,71.45,0.0,1,8,56,3.0,Month-to-Month,1,2,0,None,Sure Thing,1
CUST00856,33,Male,North,Bachelor,Mid,120,2,53.23,2.0,1,7,10,4.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST03290,36,Male,East,Master,Mid,19,4,42.62,10.0,0,9,7,4.0,Month-to-Month,1,1,1,Loyalty Bonus,Persuadable,0
CUST03023,35,Male,East,Bachelor,Low,30,2,64.65,1.0,1,13,86,4.0,Month-to-Month,1,3,1,Discount,Sleeping Dog,1
CUST03060,35,Male,South,Bachelor,Mid,33,1,38.55,1.0,1,9,1,4.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST02987,38,Male,South,Bachelor,Mid,18,1,37.45,30.0,0,11,2,5.0,One Year,0,3,1,Free Upgrade,Lost Cause,0
CUST03015,32,Female,North,Master,Upper-Mid,59,1,1510.2621066887573,0.0,0,3,23,,Month-to-Month,1,2,1,Discount,Sure Thing,1
CUST02186,58,Male,South,Diploma,Mid,60,2,54.93,0.0,1,9,1,4.0,One Year,0,2,1,Discount,Sure Thing,0
CUST03162,45,Male,West,PhD,High,110,3,389.81,0.0,0,6,1,4.0,Month-to-Month,0,0,0,None,Sure Thing,0
CUST01601,37,Female,West,,Mid,24,1,272.82,15.0,0,7,6,3.0,Month-to-Month,1,2,1,Discount,Sleeping Dog,1
CUST03088,54,Female,East,,High,3,2,118.18,10.0,2,11,20,5.0,One Year,1,0,1,Discount,Sure Thing,0
CUST01960,42,Male,North,High School,Upper-Mid,16,1,46.75,5.0,1,10,4,3.0,Month-to-Month,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST00480,53,Female,North,PhD,Upper-Mid,18,1,29.9,1.0,1,8,29,1.0,One Year,1,0,0,None,Sleeping Dog,1
CUST02700,55,Female,Central,Diploma,Mid,5,2,67.63,0.0,3,8,11,3.0,Month-to-Month,1,1,1,Loyalty Bonus,Sure Thing,0
CUST02593,39,Male,Central,High School,,8,1,40.36,10.0,0,11,16,,One Year,0,1,0,None,Persuadable,1
CUST00362,58,Female,West,Bachelor,Lower-Mid,61,2,36.52,10.0,3,8,22,4.0,Two Year,1,1,1,Discount,Sleeping Dog,0
CUST02715,44,Female,Central,Bachelor,Lower-Mid,33,1,123.43,2.0,0,11,72,5.0,Two Year,0,0,1,Free Upgrade,Sure Thing,0
CUST00663,39,Male,East,Bachelor,Upper-Mid,3,2,41.09,3.0,1,6,15,1.0,One Year,0,3,1,Free Upgrade,Sleeping Dog,1
CUST03448,30,Female,West,Bachelor,Mid,27,1,71.52,0.0,1,12,30,3.0,One Year,0,0,1,Loyalty Bonus,Persuadable,0
CUST00486,22,Female,South,Diploma,Upper-Mid,1,4,52.87,3.0,1,7,3,1.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03306,52,Male,Central,Bachelor,Mid,9,4,29.19,7.0,1,4,43,2.0,Two Year,0,1,1,Discount,Lost Cause,0
CUST01694,23,Male,South,Diploma,Lower-Mid,30,2,24.6,10.0,0,5,14,5.0,One Year,1,2,0,None,Lost Cause,0
CUST01538,33,Female,North,Diploma,Mid,56,2,279.89,0.0,1,5,10,4.0,Month-to-Month,0,1,0,None,Persuadable,0
CUST01115,41,Male,West,Bachelor,Upper-Mid,25,2,21.42,15.0,1,9,39,4.0,Month-to-Month,1,3,0,None,Persuadable,1
CUST01167,56,Male,South,Bachelor,Mid,22,3,75.51,30.0,2,4,10,2.0,One Year,0,1,0,None,Persuadable,1
CUST01306,29,Female,West,Bachelor,Mid,13,2,22.45,0.0,0,6,18,2.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST02961,30,Male,North,Master,Low,27,2,66.58,15.0,3,10,8,4.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST03271,37,Female,West,Bachelor,Mid,64,2,80.16,2.0,3,4,5,4.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST01189,46,Male,South,,Mid,5,1,77.33,15.0,0,6,19,4.0,Month-to-Month,1,2,1,Personal Outreach,Sure Thing,1
CUST01672,35,Male,East,Master,High,49,2,27.22,30.0,0,8,23,2.0,One Year,1,0,0,None,Persuadable,1
CUST01490,55,Female,West,Bachelor,Upper-Mid,25,3,23.17,0.0,1,10,24,4.0,Month-to-Month,1,0,1,Discount,Sure Thing,1
CUST03150,29,Female,South,Bachelor,Mid,1,3,35.09,0.0,3,5,9,4.0,One Year,0,1,1,Loyalty Bonus,Sure Thing,0
CUST01853,25,Female,East,Diploma,Upper-Mid,15,1,170.26,30.0,4,8,4,4.0,Month-to-Month,1,1,1,Discount,Persuadable,1
CUST00633,38,Female,East,Master,Lower-Mid,14,1,80.4,7.0,1,4,2,5.0,Two Year,0,0,1,Loyalty Bonus,Persuadable,0
CUST02554,44,Male,South,High School,High,19,4,38.56,1.0,1,9,4,5.0,Two Year,0,0,1,Free Upgrade,Lost Cause,0
CUST01307,40,Female,West,Bachelor,Lower-Mid,21,2,51.62,5.0,0,8,7,4.0,Month-to-Month,1,1,1,Free Upgrade,Sleeping Dog,1
CUST00132,40,Male,South,,Mid,39,3,64.37,3.0,2,4,15,2.0,Month-to-Month,1,0,1,Loyalty Bonus,Persuadable,1
CUST01085,44,Female,South,High School,Mid,63,2,37.1,5.0,1,7,3,4.0,Month-to-Month,0,0,0,None,Persuadable,0
CUST03166,18,Male,Central,,Mid,56,3,58.95,3.0,0,9,14,3.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST01147,26,Female,South,Master,Lower-Mid,38,4,157.37,3.0,2,6,16,5.0,Month-to-Month,1,0,0,None,Sleeping Dog,0
CUST02508,54,Male,Central,Diploma,,30,1,41.84,15.0,1,8,17,5.0,Month-to-Month,0,0,1,Discount,Sleeping Dog,1
CUST00451,39,Male,Central,Diploma,Lower-Mid,12,2,132.1,3.0,1,11,1,1.0,Month-to-Month,0,1,1,Free Upgrade,Sure Thing,1
CUST03440,43,Female,East,Bachelor,High,2,4,109.03,2.0,0,10,23,4.0,Two Year,0,1,1,Free Upgrade,Sure Thing,0
CUST00514,29,Female,West,Bachelor,Mid,19,2,74.32,,1,7,9,5.0,Two Year,0,1,0,None,Persuadable,0
CUST01471,54,Male,South,Bachelor,Lower-Mid,10,2,150.23,5.0,2,4,62,4.0,Two Year,1,1,0,None,Sleeping Dog,0
CUST01846,27,Female,South,High School,Mid,65,1,57.26,5.0,0,8,46,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST02974,63,Female,South,Bachelor,Mid,11,1,31.9,,0,7,6,2.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST01777,32,Male,South,High School,Mid,7,2,50.07,10.0,2,12,1,1.0,Two Year,0,0,1,Free Upgrade,Sure Thing,1
CUST03493,45,Female,North,High School,Mid,18,1,42.98,3.0,1,8,45,,One Year,1,1,0,None,Sleeping Dog,1
CUST01182,56,Male,Central,High School,Lower-Mid,9,2,67.68,10.0,2,8,5,3.0,One Year,1,0,0,None,Persuadable,1
CUST00570,35,Male,West,Master,Upper-Mid,16,2,50.03,5.0,2,7,3,1.0,Month-to-Month,0,0,1,Personal Outreach,Lost Cause,1
CUST01468,44,Male,South,Master,Mid,1,3,106.86,0.0,1,7,14,5.0,One Year,1,1,1,Personal Outreach,Sleeping Dog,0
CUST01869,26,Male,East,Bachelor,Upper-Mid,26,1,42.89,0.0,2,8,8,5.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST00893,52,M,South,Master,Lower-Mid,2,1,35.29,3.0,2,3,13,4.0,Month-to-Month,0,1,1,Discount,Sleeping Dog,1
CUST02041,31,Female,East,High School,Lower-Mid,24,1,41.81,0.0,0,12,13,3.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST00080,18,Male,West,Bachelor,Upper-Mid,13,2,156.06,3.0,1,9,7,2.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST01074,24,Male,East,Master,Mid,35,4,73.87,1.0,1,10,3,4.0,Month-to-Month,1,1,0,None,Sure Thing,0
CUST02817,45,Male,East,Bachelor,Mid,3,1,131.33,15.0,0,9,50,4.0,One Year,1,1,0,None,Sure Thing,1
CUST02596,18,Male,West,Master,Mid,52,3,82.41,1.0,0,8,14,5.0,Two Year,1,0,0,None,Sure Thing,0
CUST03432,56,Male,Central,Bachelor,,3,1,104.98,1.0,1,9,1,5.0,One Year,1,1,1,Personal Outreach,Sure Thing,0
CUST01079,58,Male,South,Master,Lower-Mid,32,1,120.4,5.0,2,8,4,3.0,One Year,0,1,0,None,Sleeping Dog,1
CUST00413,21,Female,East,Diploma,Lower-Mid,112,1,33.75,2.0,0,3,14,,Month-to-Month,0,0,1,Discount,Sure Thing,0
CUST01223,47,Female,West,Bachelor,Lower-Mid,57,1,145.99,10.0,0,16,8,3.0,One Year,0,1,1,Loyalty Bonus,Persuadable,0
CUST03272,29,Female,South,Bachelor,Upper-Mid,10,1,54.36,0.0,1,9,21,2.0,Two Year,0,2,0,None,Sleeping Dog,0
CUST02221,35,Male,South,Bachelor,Upper-Mid,4,2,43.82,30.0,5,4,19,4.0,Two Year,1,1,0,None,Persuadable,1
CUST00326,25,Other,North,High School,Upper-Mid,7,2,137.58,30.0,2,5,14,3.0,Month-to-Month,1,1,0,None,Persuadable,1
CUST03261,37,Male,Central,High School,Upper-Mid,20,1,64.67,0.0,3,9,2,3.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST01265,42,Male,Central,Bachelor,Upper-Mid,32,2,27.97,5.0,1,4,21,3.0,Month-to-Month,1,3,1,Loyalty Bonus,Sure Thing,1
CUST01172,43,Female,West,Master,Upper-Mid,13,3,79.29,0.0,0,7,22,5.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST01891,46,Female,East,Bachelor,Mid,3,3,36.69,15.0,1,10,9,1.0,Month-to-Month,1,1,1,Discount,Persuadable,0
CUST03155,27,Male,Central,Bachelor,High,25,2,42.57,10.0,0,5,55,4.0,Month-to-Month,1,2,1,Personal Outreach,Lost Cause,1
CUST00415,43,Other,Central,Diploma,Low,103,1,75.31,2.0,2,12,32,4.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST02404,36,Female,Central,Bachelor,Low,24,2,41.42,0.0,2,12,11,1.0,One Year,0,2,1,Discount,Persuadable,0
CUST00688,35,Male,Central,PhD,Upper-Mid,109,1,225.3,3.0,0,9,9,5.0,One Year,0,1,1,Free Upgrade,Persuadable,0
CUST00986,26,Male,North,Bachelor,High,21,3,39.35,0.0,0,4,4,5.0,Month-to-Month,1,1,1,Personal Outreach,Persuadable,0
CUST00181,47,Female,West,Diploma,Upper-Mid,19,3,44.13,,1,9,17,5.0,One Year,1,2,1,Personal Outreach,Lost Cause,0
CUST01123,47,Male,South,Master,Mid,38,1,135.39,0.0,0,6,18,4.0,Month-to-Month,0,1,1,Free Upgrade,Sleeping Dog,1
CUST02318,32,Male,South,Diploma,Lower-Mid,38,3,37.73,15.0,1,8,27,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST02556,46,Male,North,Bachelor,Low,1,1,86.84,10.0,4,9,13,3.0,One Year,0,1,0,None,Persuadable,1
CUST03334,46,Female,South,High School,Mid,19,2,67.82,0.0,1,6,7,3.0,Two Year,0,2,0,None,Sure Thing,0
CUST00562,64,F,East,Diploma,Low,8,4,56.43,0.0,0,7,22,1.0,One Year,0,1,0,None,Persuadable,1
CUST03130,35,Female,North,High School,Upper-Mid,26,1,47.72,2.0,3,10,5,4.0,One Year,1,0,0,None,Sleeping Dog,0
CUST00936,33,Male,North,Bachelor,Low,37,2,136.26,0.0,3,4,30,2.0,Month-to-Month,1,0,1,Personal Outreach,Sure Thing,1
CUST02671,31,Male,West,Bachelor,Low,30,2,117.58,1.0,3,9,1,5.0,One Year,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST00071,44,Female,West,Master,Lower-Mid,22,2,80.15,2.0,0,5,27,4.0,One Year,1,1,1,Loyalty Bonus,Sleeping Dog,0
CUST00601,49,Female,North,Diploma,Lower-Mid,34,1,79.76,30.0,0,11,21,4.0,Month-to-Month,1,0,1,Free Upgrade,Persuadable,1
CUST00201,44,Male,South,Bachelor,Low,27,1,31.02,30.0,2,13,11,,Two Year,1,2,0,None,Sure Thing,0
CUST03076,61,Other,West,Master,High,49,2,43.38,0.0,0,7,54,5.0,One Year,1,2,1,Free Upgrade,Lost Cause,0
CUST01097,40,Female,South,High School,Upper-Mid,11,1,46.2,7.0,2,8,19,3.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST02847,32,Male,Central,Bachelor,Mid,26,2,51.41,0.0,2,7,101,4.0,Two Year,1,0,0,None,Sure Thing,0
CUST02420,24,Male,North,Master,Mid,13,4,78.34,10.0,5,7,35,5.0,One Year,1,1,0,None,Lost Cause,0
CUST01184,21,Male,Central,Bachelor,,44,2,51.68,0.0,2,10,2,1.0,Two Year,0,1,0,None,Sleeping Dog,0
CUST01448,47,Other,South,Bachelor,Mid,5,3,152.11,5.0,0,7,3,1.0,Two Year,0,1,1,Discount,Sure Thing,0
CUST03009,52,Male,South,Diploma,Mid,19,1,47.64,5.0,0,8,5,4.0,Two Year,1,1,1,Discount,Persuadable,0
CUST02711,30,Female,Central,Bachelor,Low,14,2,22.04,2.0,0,4,1,3.0,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,1
CUST02613,37,Male,South,Master,Upper-Mid,87,4,78.56,30.0,1,6,18,2.0,One Year,1,0,0,None,Sure Thing,1
CUST01623,51,Female,West,Master,Upper-Mid,68,2,63.77,5.0,3,7,31,3.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST01947,44,Male,South,Bachelor,,9,1,97.1,0.0,2,10,31,5.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST02855,54,Female,West,Master,Upper-Mid,87,1,83.92,7.0,0,9,27,2.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03178,33,Male,East,Bachelor,Mid,55,2,46.52,,1,9,22,4.0,Two Year,1,4,1,Free Upgrade,Sure Thing,0
CUST02259,18,Female,South,Bachelor,Low,32,4,26.06,15.0,1,7,7,3.0,Two Year,1,0,0,None,Persuadable,0
CUST01612,21,Female,North,Bachelor,Low,6,4,103.17,0.0,1,9,9,2.0,One Year,0,0,1,Discount,Persuadable,1
CUST02437,38,Female,East,Bachelor,Low,2,1,38.26,15.0,1,10,7,3.0,Month-to-Month,1,0,1,Personal Outreach,Sleeping Dog,1
CUST02558,40,FEMALE,North,Bachelor,Low,1,1,68.25,10.0,1,7,15,,Two Year,0,1,1,Discount,Sure Thing,1
CUST01783,21,Male,North,Master,Lower-Mid,43,1,35.27,15.0,1,10,7,5.0,Month-to-Month,1,2,0,None,Sleeping Dog,1
CUST03328,32,Female,East,Bachelor,High,12,2,52.74,5.0,2,3,8,5.0,One Year,0,1,0,None,Sleeping Dog,0
CUST00434,48,Female,North,Bachelor,Mid,16,2,33.65,10.0,3,10,26,3.0,Month-to-Month,0,0,1,Discount,Sure Thing,1
CUST00563,50,Female,North,Master,,13,4,85.97,30.0,1,9,15,2.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST00347,22,Female,Central,Bachelor,High,2,3,40.78,0.0,1,6,1,1.0,Month-to-Month,0,0,1,Loyalty Bonus,Sure Thing,1
CUST02372,33,Male,South,Diploma,Upper-Mid,29,2,83.6,1.0,3,9,20,3.0,Two Year,0,2,1,Loyalty Bonus,Persuadable,0
CUST02514,36,Male,Central,Master,Mid,9,1,55.78,15.0,2,12,29,3.0,One Year,0,0,0,None,Sure Thing,1
CUST01643,39,Female,North,Master,Low,43,2,43.99,1.0,1,5,4,5.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST03472,39,Female,East,Bachelor,Upper-Mid,7,3,110.78,3.0,1,8,4,5.0,One Year,1,1,0,None,Sleeping Dog,0
CUST02169,37,Female,West,High School,Low,13,1,91.41,0.0,2,6,11,,One Year,1,2,1,Free Upgrade,Sleeping Dog,0
CUST03126,48,Female,North,High School,Upper-Mid,5,2,108.25,0.0,0,7,15,5.0,Month-to-Month,1,1,1,Free Upgrade,Sure Thing,0
CUST01806,20,Male,North,High School,High,44,1,131.04,3.0,0,4,67,4.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST00980,49,Male,East,High School,Mid,15,2,66.34,5.0,2,8,6,3.0,Two Year,1,0,0,None,Sure Thing,0
CUST02362,23,Male,South,Bachelor,Upper-Mid,12,2,43.74,30.0,1,5,8,4.0,One Year,1,0,0,None,Persuadable,1
CUST02135,35,Female,Central,,Mid,34,4,30.79,15.0,0,7,13,,One Year,0,0,0,None,Sleeping Dog,1
CUST01016,42,Male,West,Master,Low,27,2,38.68,0.0,2,8,13,4.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST00269,34,Male,West,High School,Mid,1,2,95.27,30.0,1,12,1,1.0,Two Year,1,2,0,None,Sleeping Dog,0
CUST00031,32,Male,South,High School,Mid,23,2,147.87,30.0,3,3,1,2.0,Two Year,1,2,1,Free Upgrade,Persuadable,0
CUST01160,36,Male,Central,High School,High,17,1,91.45,,0,10,8,5.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST02445,33,Female,West,Bachelor,Upper-Mid,10,1,67.25,5.0,1,12,18,3.0,One Year,1,1,1,Discount,Persuadable,0
CUST01219,29,Male,North,Diploma,Mid,21,2,42.96,1.0,0,6,5,4.0,Month-to-Month,1,2,0,None,Sleeping Dog,0
CUST01096,39,Male,West,Bachelor,Lower-Mid,6,1,83.3,7.0,0,7,22,4.0,One Year,0,0,0,None,Persuadable,0
CUST02658,50,Male,South,PhD,Lower-Mid,17,3,36.43,1.0,1,4,29,4.0,One Year,1,0,0,None,Lost Cause,0
CUST01114,45,Male,East,Master,Upper-Mid,39,3,58.9,0.0,0,17,9,4.0,One Year,1,1,0,None,Sure Thing,0
CUST01253,18,Male,Central,Bachelor,Upper-Mid,50,1,291.26,,0,5,1,3.0,Two Year,1,1,0,None,Persuadable,0
CUST02670,47,Male,North,Diploma,Mid,4,2,108.87,0.0,2,11,63,5.0,Month-to-Month,1,1,0,None,Lost Cause,0
CUST01224,44,Female,South,Master,Lower-Mid,17,1,119.64,3.0,0,5,4,1.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST01464,29,Female,North,High School,High,10,1,45.19,1.0,2,10,12,4.0,Two Year,1,1,1,Loyalty Bonus,Lost Cause,0
CUST01304,30,Male,West,Bachelor,Upper-Mid,13,3,30.66,5.0,2,8,3,3.0,One Year,1,1,1,Discount,Sleeping Dog,0
CUST02487,35,Male,East,Diploma,Lower-Mid,7,2,34.4,3.0,2,10,38,1.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,1
CUST02462,48,Male,West,High School,Mid,3,2,56.03,0.0,0,7,5,4.0,Month-to-Month,0,0,1,Free Upgrade,Sure Thing,1
